feature_id,total_times_active,average_activated_value,std_activated_value,total_times_active_hot,average_activated_value_hot,std_activated_value_hot,total_times_active_cold,average_activated_value_cold,std_activated_value_cold,delta_total_times_active,delta_average_activated_value
17368,62,0.937423,0.333216,61,0.943999,0.331922,1,0.536305,0.0,60,0.407694
18450,62,3.294956,0.892833,61,3.330757,0.854841,1,1.111097,0.0,60,2.21966
19513,62,2.279793,0.687256,61,2.300208,0.67396,1,1.034434,0.0,60,1.265774
20110,60,30.090787,1.018269,60,30.090787,1.018269,0,0.0,0.0,60,30.090787
24208,72,3.8403,1.17077,66,4.002259,0.958414,6,2.058751,1.697597,60,1.943508
6924,62,4.737827,1.967844,61,4.806847,1.908019,1,0.527603,0.0,60,4.279244
15087,64,4.805878,2.291052,2,7.264248,7.184938,62,4.726576,1.884603,-60,2.537672
3468,299,1.070684,0.935787,120,0.995896,0.961752,179,1.120822,0.914552,-59,-0.124925
19195,111,1.461955,1.2179,85,1.523438,1.180523,26,1.260953,1.312858,59,0.262485
8428,67,3.351598,1.401124,63,3.327202,1.441339,4,3.735822,0.075797,59,-0.408619
16589,255,0.551019,0.467495,98,0.584139,0.506368,157,0.530345,0.440238,-59,0.053794
19607,203,13.103364,13.247081,131,17.330823,14.719012,72,5.411736,2.985303,59,11.919087
8602,199,1.176467,1.169635,70,1.045842,1.050402,129,1.247348,1.223684,-59,-0.201507
22705,65,6.307053,2.866764,62,6.590668,2.62113,3,0.445681,0.243182,59,6.144987
10934,81,9.393315,9.463028,11,11.678041,17.652207,70,9.034286,7.328431,-59,2.643754
7451,5984,3.003324,1.88646,2963,3.038133,1.856769,3021,2.969183,1.914519,-58,0.068951
13035,510,1.419249,1.183933,284,1.523494,1.174403,226,1.288252,1.182846,58,0.235242
13412,248,14.938962,18.494074,95,29.790337,21.755632,153,5.717521,6.207497,-58,24.072816
12015,58,6.917469,1.486175,58,6.917469,1.486175,0,0.0,0.0,58,6.917469
16764,60,43.606444,6.698528,59,44.200863,4.942747,1,8.53571,0.0,58,35.665153
17343,58,3.604128,1.377451,58,3.604128,1.377451,0,0.0,0.0,58,3.604128
22472,60,2.674514,0.855248,59,2.680987,0.861007,1,2.292558,0.0,58,0.388429
14997,94,1.084946,0.916189,18,0.772585,0.76756,76,1.158926,0.932787,-58,-0.386341
18885,66,4.062573,2.355496,4,2.802479,1.910802,62,4.143869,2.358328,-58,-1.34139
1307,62,2.574115,1.031306,2,0.882333,0.0,60,2.630507,1.00023,-58,-1.748174
8379,58,0.955157,0.582425,58,0.955157,0.582425,0,0.0,0.0,58,0.955157
14001,58,1.810979,0.890239,58,1.810979,0.890239,0,0.0,0.0,58,1.810979
2740,70,11.312733,4.168168,6,4.100883,5.045418,64,11.988844,3.358979,-58,-7.887961
11511,62,3.298476,0.81754,2,0.995845,0.280803,60,3.37523,0.710911,-58,-2.379385
17741,62,3.84641,1.82213,2,6.514438,5.254006,60,3.757476,1.505155,-58,2.756962
17908,60,70.915921,2.709498,1,60.284935,0.0,59,71.096107,2.348996,-58,-10.811172
23040,58,8.072582,1.594076,0,0.0,0.0,58,8.072582,1.594076,-58,-8.072582
23442,60,4.336091,1.380221,1,0.42777,0.0,59,4.402333,1.293836,-58,-3.974563
21204,115,0.320665,0.280177,86,0.323107,0.284799,29,0.313426,0.265866,57,0.00968
22182,195,1.379328,1.490808,126,1.266072,1.338857,69,1.586144,1.715073,57,-0.320072
18963,881,2.94773,2.572628,469,3.026127,2.659641,412,2.858487,2.466819,57,0.16764
22715,57,2.634697,1.577479,57,2.634697,1.577479,0,0.0,0.0,57,2.634697
1833,357,0.744616,0.541545,207,0.823761,0.582582,150,0.635395,0.457208,57,0.188367
13010,57,1.035534,0.557053,0,0.0,0.0,57,1.035534,0.557053,-57,-1.035534
17681,57,2.188923,1.493492,0,0.0,0.0,57,2.188923,1.493492,-57,-2.188923
5724,70,1.433473,0.548943,7,1.874702,0.179667,63,1.384448,0.554255,-56,0.490254
19305,782,2.000135,1.686023,419,2.100146,1.737064,363,1.884695,1.617447,56,0.215451
2927,82,0.641557,0.49901,13,0.3897,0.433087,69,0.689008,0.496372,-56,-0.299308
4222,58,0.612281,0.415378,57,0.591756,0.388758,1,1.782193,0.0,56,-1.190437
10740,64,71.703633,18.403462,60,76.416269,2.433053,4,1.014087,0.237251,56,75.402183
16401,396,2.23024,2.198966,170,2.192936,2.313042,226,2.258301,2.108659,-56,-0.065365
6218,64,2.296489,1.134197,4,3.172828,1.512549,60,2.238066,1.079367,-56,0.934762
18392,62,4.027322,1.522781,59,4.038221,1.19603,3,3.812973,4.443193,56,0.225248
2007,68,5.333915,2.227607,62,5.477552,1.839469,6,3.849666,4.342593,56,1.627885
7825,56,4.795037,1.171239,56,4.795037,1.171239,0,0.0,0.0,56,4.795037
8737,58,2.812658,0.972435,57,2.775406,0.939007,1,4.935993,0.0,56,-2.160587
16334,56,4.770327,1.165185,56,4.770327,1.165185,0,0.0,0.0,56,4.770327
18165,56,3.12042,1.271633,56,3.12042,1.271633,0,0.0,0.0,56,3.12042
24060,56,4.413605,1.011479,56,4.413605,1.011479,0,0.0,0.0,56,4.413605
7903,62,3.303844,3.934495,3,12.703464,7.284564,59,2.825897,2.974595,-56,9.877567
23444,60,1.148816,0.846081,2,1.36398,0.337623,58,1.141397,0.857295,-56,0.222583
6756,483,0.886663,0.69044,269,0.713101,0.541725,214,1.104831,0.788404,55,-0.39173
17414,163,0.681651,0.630095,109,0.808859,0.69317,54,0.424878,0.360482,55,0.383981
11547,57,1.424464,0.566024,56,1.449471,0.538943,1,0.024081,0.0,55,1.42539
23160,141,5.426097,7.976501,98,4.234575,7.044026,43,8.141657,9.216067,55,-3.907082
23401,59,1.019442,0.751693,2,0.764592,0.598421,57,1.028384,0.754947,-55,-0.263793
717,55,2.312953,1.182598,0,0.0,0.0,55,2.312953,1.182598,-55,-2.312953
1524,57,14.632156,1.381786,1,11.029965,0.0,56,14.696481,1.306744,-55,-3.666516
5680,61,1.644571,0.651394,3,1.674877,0.672078,58,1.643004,0.650268,-55,0.031873
10661,57,1.310191,0.652079,1,2.213633,0.0,56,1.294058,0.646502,-55,0.919575
13586,127,1.461371,1.062165,36,1.246,1.160345,91,1.546573,1.008098,-55,-0.300573
21209,55,45.335123,1.345578,0,0.0,0.0,55,45.335123,1.345578,-55,-45.335123
24394,109,0.872611,0.60964,82,0.833833,0.571472,27,0.99038,0.700098,55,-0.156548
17259,85,1.02418,0.880248,70,1.150952,0.900504,15,0.432576,0.426049,55,0.718376
12458,55,1.00107,0.866413,55,1.00107,0.866413,0,0.0,0.0,55,1.00107
11378,218,1.705256,1.191734,82,1.544078,0.975751,136,1.802437,1.295138,-54,-0.258359
20040,736,3.628907,2.564901,341,3.233543,2.531001,395,3.970222,2.54488,-54,-0.736679
8575,152,1.194811,0.995311,49,1.170896,1.130758,103,1.206189,0.923713,-54,-0.035293
1326,56,1.035104,0.888962,1,4.751066,0.0,55,0.967541,0.740942,-54,3.783526
1787,54,0.819644,0.531192,54,0.819644,0.531192,0,0.0,0.0,54,0.819644
8288,60,0.969588,0.460387,3,1.186947,0.362767,57,0.958148,0.462135,-54,0.228799
11556,56,0.810009,0.440276,55,0.816204,0.441834,1,0.469248,0.0,54,0.346956
5688,80,0.822752,0.749923,67,0.889711,0.79221,13,0.477657,0.289987,54,0.412055
3521,54,1.273153,0.840072,54,1.273153,0.840072,0,0.0,0.0,54,1.273153
739,1301,0.758457,0.662917,624,0.891006,0.727294,677,0.636286,0.570831,-53,0.25472
19375,119,1.40618,1.687345,33,1.377942,1.971185,86,1.417015,1.564686,-53,-0.039074
11426,105,0.742597,0.661438,79,0.71268,0.622565,26,0.8335,0.760379,53,-0.12082
3430,123,0.574422,0.497848,35,0.473292,0.497972,88,0.614644,0.492055,-53,-0.141352
15701,53,2.667026,1.358486,0,0.0,0.0,53,2.667026,1.358486,-53,-2.667026
15520,59,0.332039,0.210996,3,0.170552,0.194129,56,0.340691,0.208359,-53,-0.170139
9419,65,1.871071,1.281364,59,1.818296,1.184315,6,2.390027,1.923078,53,-0.571731
7278,90,0.950926,0.967947,71,1.026012,1.040589,19,0.670341,0.540283,52,0.355671
15864,54,1.934491,1.142133,53,1.968846,1.124876,1,0.113686,0.0,52,1.85516
17572,104,0.742582,0.581199,26,0.700364,0.561459,78,0.756654,0.586957,-52,-0.05629
1559,76,1.43701,1.217618,64,1.278096,1.012406,12,2.284552,1.752217,52,-1.006456
2934,68,1.240978,1.370784,8,2.283872,2.396621,60,1.101926,1.095169,-52,1.181947
23331,206,1.586726,1.302956,77,1.047147,0.724011,129,1.9088,1.456242,-52,-0.861653
8286,298,0.810549,0.651453,123,0.698975,0.551954,175,0.888969,0.702602,-52,-0.189994
19021,54,1.92776,1.047055,53,1.961019,1.028239,1,0.164997,0.0,52,1.796023
10944,70,3.589131,1.647127,9,0.886757,0.471073,61,3.987842,1.357989,-52,-3.101086
18238,62,2.28164,1.373919,5,2.213627,2.092263,57,2.287606,1.29182,-52,-0.073979
14548,74,1.846128,1.742549,63,2.045995,1.808105,11,0.701433,0.405267,52,1.344562
23229,78,0.678559,0.551913,65,0.721245,0.584189,13,0.46513,0.258075,52,0.256115
13799,93,1.010945,0.996224,72,0.893476,0.874381,21,1.413693,1.250754,51,-0.520217
17119,359,0.760714,0.745721,205,0.804912,0.758529,154,0.701879,0.724148,51,0.103033
17291,319,0.68476,0.594821,134,0.775321,0.613299,185,0.619165,0.572189,-51,0.156156
10552,53,1.949068,1.225052,1,3.575707,0.0,52,1.917786,1.215627,-51,1.65792
2319,57,1.071256,0.811935,3,1.797209,1.73913,54,1.030925,0.70493,-51,0.766283
14889,51,0.950163,0.449743,51,0.950163,0.449743,0,0.0,0.0,51,0.950163
17928,57,2.301811,3.730649,3,10.142334,7.653826,54,1.866226,2.798481,-51,8.276108
20429,233,0.835576,0.958144,91,0.804021,1.032471,142,0.855798,0.906738,-51,-0.051777
2432,111,1.443441,1.586984,30,0.411344,0.421789,81,1.825699,1.686643,-51,-1.414355
22312,59,3.043804,1.633461,55,3.218923,1.551911,4,0.635919,0.142829,51,2.583004
2047,58,1.806511,1.366623,4,1.649991,1.531148,54,1.818105,1.35292,-50,-0.168114
13031,58,1.764235,1.409306,54,1.79088,1.323398,4,1.404522,2.239738,50,0.386358
6509,50,1.505815,0.70612,50,1.505815,0.70612,0,0.0,0.0,50,1.505815
7725,100,1.55977,1.923301,25,2.137792,2.315373,75,1.367096,1.73108,-50,0.770696
7213,54,1.003587,0.907516,52,1.039761,0.9055,2,0.063068,0.0,50,0.976693
287,58,0.981808,1.030454,4,2.639442,1.663665,54,0.85902,0.846673,-50,1.780422
2783,56,1.178512,0.72271,53,1.158079,0.715854,3,1.539498,0.747569,50,-0.38142
9689,56,0.866166,0.665507,53,0.886359,0.678313,3,0.509426,0.066309,50,0.376933
5218,56,50.585453,9.943812,53,51.719458,7.407304,3,30.551358,21.267997,50,21.1681
9529,68,4.713718,1.988998,59,4.583707,1.903981,9,5.56601,2.299694,50,-0.982302
15587,58,1.2068,0.773935,4,1.338148,1.232915,54,1.197071,0.72758,-50,0.141077
2240,2485,1.127987,0.653816,1218,1.139085,0.652983,1267,1.117317,0.654439,-49,0.021768
5615,331,1.356286,1.224,141,1.595689,1.339619,190,1.178623,1.097322,-49,0.417067
8317,241,2.161114,2.004208,96,1.961405,1.92436,145,2.293336,2.044663,-49,-0.33193
233,165,1.840122,2.02186,107,1.739941,1.885623,58,2.02494,2.239939,49,-0.285
3733,49,0.778709,0.491564,49,0.778709,0.491564,0,0.0,0.0,49,0.778709
7711,67,3.183474,1.688966,9,0.784071,0.948618,58,3.555795,1.457273,-49,-2.771724
13627,55,0.657936,0.407688,52,0.636981,0.380464,3,1.021162,0.631333,49,-0.384181
17471,49,1.123742,0.565381,49,1.123742,0.565381,0,0.0,0.0,49,1.123742
23572,71,1.293085,0.874698,60,1.265119,0.842774,11,1.445622,1.018149,49,-0.180503
20938,49,2.167117,1.095197,0,0.0,0.0,49,2.167117,1.095197,-49,-2.167117
18358,51,0.774406,0.702949,50,0.786326,0.704822,1,0.178411,0.0,49,0.607915
20355,75,1.871781,2.043124,62,1.720344,1.688326,13,2.59402,3.139649,49,-0.873676
14343,49,73.48981,1.558273,49,73.48981,1.558273,0,0.0,0.0,49,73.48981
23924,49,6.497302,1.369155,49,6.497302,1.369155,0,0.0,0.0,49,6.497302
24279,51,3.621499,0.970859,50,3.637664,0.9737,1,2.813257,0.0,49,0.824407
9884,132,0.628998,0.573555,90,0.625661,0.574255,42,0.636149,0.571988,48,-0.010488
19606,540,1.553223,1.550944,294,1.484595,1.515192,246,1.635241,1.588736,48,-0.150646
17207,60,1.099341,0.554633,6,1.095404,0.62388,54,1.099779,0.546396,-48,-0.004375
23933,48,1.532494,0.815414,48,1.532494,0.815414,0,0.0,0.0,48,1.532494
24458,54,1.722398,0.764327,51,1.665072,0.685284,3,2.696934,1.235517,48,-1.031862
5978,47,17.45421,5.188348,47,17.45421,5.188348,0,0.0,0.0,47,17.45421
20779,91,4.487419,7.322897,22,5.823548,10.261511,69,4.061407,6.033111,-47,1.762141
4805,183,1.061555,1.088437,68,0.558718,0.409805,115,1.358884,1.244183,-47,-0.800166
19799,51,2.804363,1.328803,49,2.767185,1.342588,2,3.715231,0.0,47,-0.948046
2949,87,0.553008,0.453424,20,0.488006,0.450039,67,0.572411,0.452624,-47,-0.084405
6090,2046,1.483482,1.128082,1000,1.473817,1.145438,1046,1.492723,1.111157,-46,-0.018906
11726,360,1.723033,1.254248,157,1.742416,1.083997,203,1.708043,1.371316,-46,0.034373
8619,46,63.387266,2.564814,0,0.0,0.0,46,63.387266,2.564814,-46,-63.387266
13563,46,2.496783,1.289754,46,2.496783,1.289754,0,0.0,0.0,46,2.496783
13598,398,0.661651,0.554418,222,0.728446,0.576415,176,0.577399,0.513104,46,0.151047
17472,46,3.049723,0.887584,0,0.0,0.0,46,3.049723,0.887584,-46,-3.049723
23019,62,3.964187,8.378632,8,8.120429,15.681656,54,3.348447,6.421187,-46,4.771982
14714,50,1.50347,1.542008,2,1.262822,0.0,48,1.513497,1.573007,-46,-0.250675
16863,256,1.00437,0.995479,151,0.983021,0.955079,105,1.035072,1.050097,46,-0.052052
6184,48,1.193981,2.504887,1,13.001206,0.0,47,0.942764,1.838115,-46,12.058443
4245,80,3.10508,6.531249,17,3.445412,9.84369,63,3.013244,5.289713,-46,0.432168
11683,60,1.745258,1.084676,7,0.553388,0.694951,53,1.902675,1.027485,-46,-1.349287
20338,64,0.97502,1.006983,9,1.500098,1.468438,55,0.889098,0.880111,-46,0.611001
22689,68,0.489057,0.408289,57,0.49225,0.414553,11,0.472511,0.373721,46,0.01974
8825,54,3.449692,7.293141,50,2.762012,5.448812,4,12.045703,16.344468,46,-9.283692
18565,52,0.500325,0.307543,3,0.254598,0.183072,49,0.51537,0.307243,-46,-0.260772
8,104,0.50606,0.527168,75,0.554971,0.566583,29,0.379567,0.379772,46,0.175404
18442,122,0.442669,0.394632,38,0.380045,0.396565,84,0.470999,0.390468,-46,-0.090954
6456,395,2.192829,1.457401,175,2.426545,1.391462,220,2.006918,1.481699,-45,0.419627
10793,551,0.508245,0.493234,253,0.516544,0.498844,298,0.5012,0.48831,-45,0.015344
14640,49,2.625985,1.127126,2,2.110604,1.820146,47,2.647916,1.082457,-45,-0.537312
8656,57,2.061541,0.981943,6,1.070074,1.023734,51,2.178185,0.908348,-45,-1.10811
36,45,3.026116,1.295633,0,0.0,0.0,45,3.026116,1.295633,-45,-3.026116
1856,51,1.824668,1.039081,3,0.834573,0.167647,48,1.886549,1.039383,-45,-1.051976
2702,59,2.977219,1.349507,7,3.225094,2.197491,52,2.943851,1.186124,-45,0.281243
7930,67,8.639022,4.84952,11,2.311081,2.729557,56,9.88201,4.154919,-45,-7.570929
8953,49,3.003574,1.174516,2,0.588358,0.414136,47,3.106349,1.082638,-45,-2.517991
13006,45,7.306186,1.568698,0,0.0,0.0,45,7.306186,1.568698,-45,-7.306186
15679,49,2.638531,0.656942,2,1.623491,1.34654,47,2.681724,0.571903,-45,-1.058234
17258,213,3.122514,2.390076,84,3.406385,2.570969,129,2.937668,2.245319,-45,0.468716
22492,61,2.84041,1.28361,8,1.285716,1.09658,53,3.07508,1.137953,-45,-1.789364
9329,83,0.454633,0.36628,64,0.491179,0.37848,19,0.33153,0.289655,45,0.159649
7834,113,0.804101,0.731349,34,0.471983,0.464354,79,0.947038,0.77741,-45,-0.475054
1088,47,1.872183,0.830594,46,1.877047,0.838912,1,1.648468,0.0,45,0.228578
831,104,0.879267,0.542217,30,0.799079,0.570815,74,0.911776,0.526718,-44,-0.112696
6719,556,1.360798,1.311707,300,1.239786,1.26536,256,1.502609,1.350285,44,-0.262823
11131,3692,3.182179,2.096025,1868,3.190466,2.086367,1824,3.173693,2.105837,44,0.016772
14904,544,0.422652,0.378434,250,0.476404,0.430453,294,0.376944,0.320759,-44,0.09946
2138,56,1.120764,1.354748,50,0.929588,1.120665,6,2.713897,1.954861,44,-1.784308
3239,68,0.615841,0.526192,56,0.683267,0.530126,12,0.301183,0.370485,44,0.382084
12001,46,1.251199,0.842349,1,0.126879,0.0,45,1.276184,0.834628,-44,-1.149305
23358,114,0.498383,0.460214,79,0.508129,0.482101,35,0.476387,0.405644,44,0.031742
15426,54,1.200759,1.278974,5,2.842519,1.983087,49,1.033232,1.047997,-44,1.809287
16316,52,2.091458,0.896134,4,1.313805,0.961551,48,2.156262,0.859264,-44,-0.842457
23961,44,2.771044,1.219325,0,0.0,0.0,44,2.771044,1.219325,-44,-2.771044
11675,170,1.190909,1.071502,63,0.806666,0.607975,107,1.417145,1.21176,-44,-0.61048
5621,100,0.700905,0.679396,72,0.774782,0.738283,28,0.510938,0.443607,44,0.263843
6220,66,2.901106,1.78638,55,3.235926,1.723524,11,1.227006,0.964945,44,2.00892
6258,286,0.934823,0.884065,165,0.879121,0.848394,121,1.010781,0.925116,44,-0.13166
22835,52,1.852261,0.973274,48,1.87974,0.944525,4,1.522504,1.221092,44,0.357236
5076,112,0.42521,0.339449,78,0.439778,0.363915,34,0.391791,0.272293,44,0.047987
1185,59,0.939126,0.712589,8,0.443411,0.387924,51,1.016885,0.720581,-43,-0.573474
5607,47,2.464375,0.975836,45,2.419526,0.838933,2,3.473466,2.340686,43,-1.05394
6720,43,6.939577,0.845016,43,6.939577,0.845016,0,0.0,0.0,43,6.939577
13233,901,1.976145,1.845489,472,1.998632,1.816439,429,1.951404,1.876619,43,0.047228
16021,501,1.586439,1.398096,272,2.028229,1.562092,229,1.061692,0.933203,43,0.966537
24439,49,2.976943,1.631516,46,2.803441,1.294263,3,5.637296,3.201966,43,-2.833854
22992,75,1.783312,1.324913,16,1.517035,1.138658,59,1.855523,1.362126,-43,-0.338488
62,463,1.757621,1.751438,253,1.687721,1.725183,210,1.841833,1.778911,43,-0.154112
10887,161,1.063731,0.922767,102,1.271439,0.989739,59,0.704643,0.653096,43,0.566796
1763,47,57.729406,12.369023,2,1.701014,1.103916,45,60.219557,3.744097,-43,-58.518542
3765,57,1.085127,0.676201,7,0.420391,0.420387,50,1.17819,0.652686,-43,-0.757799
21186,43,3.214228,1.612934,0,0.0,0.0,43,3.214228,1.612934,-43,-3.214228
15677,43,1.373623,1.238122,43,1.373623,1.238122,0,0.0,0.0,43,1.373623
307,49,6.312216,2.163253,46,6.692543,1.617952,3,0.48055,0.262911,43,6.211993
9624,109,0.477115,0.469693,33,0.488176,0.534141,76,0.472312,0.438685,-43,0.015864
22443,53,0.53938,0.486328,5,0.44762,0.224982,48,0.548938,0.504887,-43,-0.101318
5231,42,1.650188,0.881844,42,1.650188,0.881844,0,0.0,0.0,42,1.650188
9868,48,3.243149,1.141941,3,2.155607,0.546854,45,3.315651,1.134426,-42,-1.160045
11501,68,6.151674,3.337344,13,4.324265,4.469804,55,6.583606,2.841166,-42,-2.259341
17935,1652,2.165856,2.532508,847,2.186775,2.525258,805,2.143845,2.539929,42,0.04293
21828,46,0.695754,0.437011,2,0.401599,0.031471,44,0.709124,0.442157,-42,-0.307525
12148,984,2.462399,1.287347,471,2.014025,1.059913,513,2.874063,1.339162,-42,-0.860038
16524,136,1.156947,0.845342,47,0.714647,0.4965,89,1.390522,0.896622,-42,-0.675875
13113,44,1.615188,0.772924,1,1.389745,0.0,43,1.620431,0.781086,-42,-0.230687
16801,100,0.680634,0.530583,71,0.652689,0.49129,29,0.749049,0.610924,42,-0.09636
1555,46,0.958865,0.445617,2,0.378753,0.124493,44,0.985234,0.436926,-42,-0.606481
7937,52,1.396968,0.944237,5,1.32468,1.452709,47,1.404658,0.872531,-42,-0.079978
4217,44,1.830403,0.824487,1,2.204436,0.0,43,1.821705,0.832021,-42,0.382731
535,46,0.722273,0.610243,44,0.731122,0.621386,2,0.527604,0.175568,42,0.203519
12949,44,2.153941,1.392453,43,2.204018,1.368823,1,0.000629,0.0,42,2.203389
3261,44,1.781497,1.219655,43,1.748208,1.213834,1,3.212945,0.0,42,-1.464738
15271,44,1.8628,0.99314,43,1.885503,0.993271,1,0.88658,0.0,42,0.998923
1,45,4.077182,1.034576,2,2.290179,1.625034,43,4.160298,0.917534,-41,-1.87012
1648,47,5.98021,2.373978,3,0.59163,0.366475,44,6.347614,1.973855,-41,-5.755984
1737,43,4.404322,1.431632,1,8.323443,0.0,42,4.311009,1.312996,-41,4.012434
2012,43,7.143985,1.705254,1,0.029171,0.0,42,7.313385,1.320294,-41,-7.284215
2677,53,6.382271,2.207346,6,4.342173,3.829755,47,6.642709,1.738634,-41,-2.300536
3581,41,12.755464,2.249483,0,0.0,0.0,41,12.755464,2.249483,-41,-12.755464
6657,43,3.644597,1.155167,1,1.942072,0.0,42,3.685133,1.138212,-41,-1.743061
7465,43,5.327903,1.234502,1,1.773893,0.0,42,5.412523,1.119099,-41,-3.638629
10463,47,5.687865,2.309526,3,0.972108,0.362461,44,6.009393,2.017176,-41,-5.037285
11759,43,8.095141,5.855327,1,33.381947,0.0,42,7.493074,4.417503,-41,25.888872
11967,41,5.223744,1.169206,0,0.0,0.0,41,5.223744,1.169206,-41,-5.223744
12590,41,6.275374,1.821326,0,0.0,0.0,41,6.275374,1.821326,-41,-6.275374
12636,55,0.525421,0.442335,48,0.546299,0.457264,7,0.382256,0.282986,41,0.164043
12672,43,5.985072,1.234747,1,1.903479,0.0,42,6.082252,1.074618,-41,-4.178773
13928,41,2.498796,0.835503,0,0.0,0.0,41,2.498796,0.835503,-41,-2.498796
16695,45,3.946723,1.191178,2,1.030852,0.43362,43,4.082345,1.030682,-41,-3.051493
18080,319,0.617036,0.585274,139,0.649379,0.606515,180,0.592059,0.567068,-41,0.05732
18373,41,2.598949,0.97062,0,0.0,0.0,41,2.598949,0.97062,-41,-2.598949
20337,49,4.125006,1.473319,4,1.447262,1.167498,45,4.363028,1.244363,-41,-2.915766
20584,41,1.281323,0.738346,0,0.0,0.0,41,1.281323,0.738346,-41,-1.281323
20781,47,5.396021,1.51253,3,3.413639,0.0,44,5.531183,1.468848,-41,-2.117544
22799,41,3.833205,1.192153,0,0.0,0.0,41,3.833205,1.192153,-41,-3.833205
1352,121,0.60757,0.487797,40,0.573789,0.388977,81,0.624253,0.529047,-41,-0.050464
6115,95,13.40421,17.977933,68,10.022544,15.895826,27,21.920999,19.987433,41,-11.898455
3932,183,1.066085,0.830503,71,1.012155,0.774444,112,1.100274,0.862414,-41,-0.088119
12116,89,1.662038,1.762937,65,1.660577,1.726695,24,1.665993,1.857538,41,-0.005416
12807,41,2.979341,1.552496,41,2.979341,1.552496,0,0.0,0.0,41,2.979341
14103,73,53.348327,25.663546,16,8.644305,20.071806,57,65.896825,3.459946,-41,-57.25252
17066,45,0.710935,0.970981,43,0.575757,0.736535,2,3.617274,0.842631,41,-3.041517
12056,147,1.118591,1.106373,94,1.09644,1.080763,53,1.157878,1.149343,41,-0.061437
11295,57,5.644139,9.575143,8,11.452952,16.577726,49,4.695761,7.441436,-41,6.757191
15066,63,2.54718,5.555687,11,4.586973,9.021666,52,2.115686,4.371655,-41,2.471287
23085,47,1.584882,1.003509,3,0.341053,0.269491,44,1.669689,0.978807,-41,-1.328636
1998,41,0.660144,0.496425,0,0.0,0.0,41,0.660144,0.496425,-41,-0.660144
8419,46,56.720385,14.923347,43,60.524741,4.020181,3,2.191291,1.518685,40,58.333449
11699,42,2.521722,1.186563,1,2.493162,0.0,41,2.522419,1.200937,-40,-0.029257
15257,200,1.30828,1.311062,120,1.270865,1.254713,80,1.364403,1.389425,40,-0.093539
17859,40,2.257079,0.919595,0,0.0,0.0,40,2.257079,0.919595,-40,-2.257079
22594,40,3.736195,2.211923,0,0.0,0.0,40,3.736195,2.211923,-40,-3.736195
24301,284,0.932828,0.940965,162,0.927932,0.917771,122,0.939328,0.970868,40,-0.011396
7933,150,0.918909,0.924449,55,1.01702,0.803907,95,0.862109,0.983069,-40,0.154911
478,122,0.526993,0.372388,81,0.559512,0.405481,41,0.462748,0.285659,40,0.096764
5562,44,1.160072,0.784674,2,1.524477,1.094399,42,1.142719,0.76248,-40,0.381757
