feature_id,count_total,count_happy,count_sad,count_diff,mean_total,mean_happy,mean_sad,mean_diff
7646,323,132,191,-59,1.583905,1.523496,1.625654,-0.102158
7766,185,63,122,-59,1.849759,1.74935,1.901609,-0.152259
10163,563,311,252,59,2.300032,2.338218,2.252905,0.085313
10388,105,23,82,-59,1.286706,1.07308,1.346626,-0.273546
11274,575,258,317,-59,1.875668,1.85596,1.891709,-0.035749
12074,151,46,105,-59,1.091913,0.822521,1.209933,-0.387412
14425,165,53,112,-59,0.863216,0.628277,0.974393,-0.346115
14845,119,30,89,-59,1.106795,0.700063,1.243896,-0.543833
15585,179,60,119,-59,2.012992,1.95984,2.039791,-0.079951
15826,97,19,78,-59,1.429715,0.868473,1.566428,-0.697955
16416,121,31,90,-59,1.429679,1.098637,1.543705,-0.445069
17033,117,29,88,-59,2.073359,1.420618,2.288466,-0.867849
20084,455,198,257,-59,2.630725,2.29212,2.891595,-0.599475
20185,421,181,240,-59,2.110623,1.895571,2.272809,-0.377238
22919,91,75,16,59,1.141872,1.183699,0.945811,0.237888
130,384,163,221,-58,1.337165,1.297049,1.366754,-0.069705
596,202,72,130,-58,1.889703,1.717588,1.985028,-0.267439
1842,344,143,201,-58,2.256904,1.89551,2.514014,-0.618504
2255,126,92,34,58,1.770329,1.816804,1.644573,0.17223
3352,184,63,121,-58,1.249165,1.20504,1.27214,-0.067099
3709,204,73,131,-58,1.555228,1.1063,1.805394,-0.699094
4259,432,187,245,-58,3.645816,3.252722,3.945852,-0.69313
6508,648,353,295,58,1.420728,1.533668,1.285583,0.248085
7728,228,85,143,-58,1.333163,1.295263,1.355691,-0.060428
8557,132,37,95,-58,2.016874,1.675113,2.149981,-0.474868
8807,196,69,127,-58,2.068858,2.005294,2.103393,-0.098099
8862,180,61,119,-58,1.720657,1.70323,1.72959,-0.02636
9054,170,56,114,-58,1.492734,1.225594,1.62396,-0.398366
11530,198,70,128,-58,2.130859,1.645338,2.396378,-0.751039
13217,112,27,85,-58,0.862123,0.874444,0.85821,0.016234
13297,64,3,61,-58,1.40644,0.581818,1.446995,-0.865177
20242,134,38,96,-58,1.654064,1.173771,1.84418,-0.670409
20613,222,82,140,-58,0.956792,0.943229,0.964735,-0.021506
21168,118,30,88,-58,1.12414,1.123878,1.124229,-0.00035
21227,124,91,33,58,1.289848,1.333453,1.169603,0.16385
23277,174,58,116,-58,2.271981,2.271895,2.272023,-0.000129
23325,502,280,222,58,1.695887,1.745613,1.633169,0.112444
23467,264,103,161,-58,1.358355,1.329178,1.37702,-0.047842
1476,157,50,107,-57,2.401911,2.556515,2.329667,0.226847
2917,407,232,175,57,0.99727,0.987948,1.009628,-0.02168
4153,255,99,156,-57,1.850168,1.374377,2.152112,-0.777734
4210,227,85,142,-57,3.203182,2.936206,3.36299,-0.426784
4517,317,130,187,-57,1.747564,1.537979,1.893266,-0.355287
5676,569,256,313,-57,2.232188,1.948301,2.464378,-0.516076
6561,171,57,114,-57,3.480958,3.410917,3.515979,-0.105062
7215,85,14,71,-57,0.758744,0.837822,0.743151,0.094672
9653,155,49,106,-57,1.781188,1.625486,1.853163,-0.227677
9773,151,47,104,-57,1.283576,0.975053,1.423005,-0.447951
13978,379,161,218,-57,3.532,3.207444,3.771695,-0.564252
14370,377,160,217,-57,1.202596,1.083123,1.290687,-0.207564
14997,169,56,113,-57,0.964392,0.850017,1.021073,-0.171056
15184,113,28,85,-57,1.614136,0.904124,1.848023,-0.943899
15781,319,131,188,-57,2.311775,2.208956,2.383421,-0.174466
16137,183,63,120,-57,1.513726,1.585807,1.475883,0.109924
18270,597,327,270,57,2.396505,2.32013,2.489003,-0.168873
18354,197,70,127,-57,1.466346,1.722266,1.325287,0.396979
19552,105,24,81,-57,1.900905,2.205872,1.810544,0.395328
19622,303,123,180,-57,3.319977,2.681257,3.756436,-1.075178
19997,287,172,115,57,1.538041,1.631006,1.398996,0.23201
22684,243,93,150,-57,2.563563,2.341578,2.701194,-0.359615
23799,161,52,109,-57,2.163519,1.582048,2.440918,-0.85887
1863,760,352,408,-56,2.021774,1.967596,2.068516,-0.10092
2900,362,209,153,56,2.081882,2.084802,2.077895,0.006907
3818,252,98,154,-56,1.293105,1.086872,1.424343,-0.337471
5056,294,119,175,-56,2.005896,2.284156,1.816679,0.467477
7491,182,63,119,-56,1.152136,0.899134,1.286078,-0.386943
8037,302,123,179,-56,2.32534,2.18288,2.423231,-0.24035
10288,70,63,7,56,1.19603,1.230788,0.883199,0.347589
12029,80,12,68,-56,1.931565,1.663576,1.978857,-0.315281
14491,670,307,363,-56,2.170329,1.947307,2.358945,-0.411638
15180,124,90,34,56,2.378886,2.556532,1.908648,0.647884
16029,264,160,104,56,2.942359,3.216573,2.520493,0.69608
17314,66,61,5,56,1.887534,1.992625,0.605425,1.387201
17563,190,123,67,56,2.989369,3.211023,2.582451,0.628572
19914,178,61,117,-56,1.583951,1.491624,1.632087,-0.140463
20026,110,83,27,56,0.858121,0.907429,0.706545,0.200883
20239,400,172,228,-56,1.971062,1.90952,2.017488,-0.107969
22939,122,89,33,56,2.830097,3.029755,2.291627,0.738127
23158,124,34,90,-56,0.974806,0.863925,1.016695,-0.152769
768,287,116,171,-55,1.692405,1.562177,1.780747,-0.21857
1462,699,377,322,55,2.855457,3.194448,2.458563,0.735885
2411,87,16,71,-55,1.29343,1.331704,1.284805,0.0469
2956,447,196,251,-55,1.893729,1.646241,2.086987,-0.440746
5464,213,134,79,55,1.434468,1.561344,1.21926,0.342084
6146,161,53,108,-55,1.773479,1.18584,2.061857,-0.876018
7939,63,59,4,55,0.886657,0.930112,0.245699,0.684413
10397,315,130,185,-55,3.350447,3.564376,3.200118,0.364258
10794,147,46,101,-55,1.105037,1.039838,1.134731,-0.094893
13329,297,121,176,-55,1.66106,1.38681,1.849607,-0.462796
14678,125,35,90,-55,2.026782,2.164158,1.973359,0.190799
14681,201,73,128,-55,2.02411,2.173591,1.938859,0.234731
15135,381,163,218,-55,2.839783,2.640591,2.988719,-0.348128
15282,117,31,86,-55,1.674287,1.265661,1.821583,-0.555921
16327,79,12,67,-55,0.676938,0.304394,0.743662,-0.439268
16547,813,434,379,55,3.024097,2.952824,3.105715,-0.152891
18340,771,358,413,-55,4.581128,4.399975,4.738157,-0.338182
19773,175,115,60,55,1.180641,1.224046,1.097449,0.126596
19829,195,70,125,-55,1.323953,1.043682,1.480905,-0.437223
20303,253,154,99,55,3.638127,4.208032,2.751608,1.456424
20356,215,80,135,-55,1.104595,1.065094,1.128003,-0.062909
21582,121,33,88,-55,2.139332,1.982967,2.197968,-0.215001
21899,231,143,88,55,2.28101,2.494106,1.93473,0.559376
22339,375,160,215,-55,1.621073,1.678717,1.578176,0.100541
24315,835,445,390,55,2.159868,2.207342,2.1057,0.101643
1230,134,40,94,-54,1.933719,1.881627,1.955886,-0.074259
1335,368,157,211,-54,2.291802,2.198965,2.36088,-0.161915
2339,254,100,154,-54,1.292854,1.271995,1.306399,-0.034405
3341,684,369,315,54,1.893886,1.83054,1.968092,-0.137552
3962,536,241,295,-54,2.097332,2.206326,2.008289,0.198037
5672,370,158,212,-54,1.195976,1.093981,1.271992,-0.178011
7353,198,72,126,-54,1.349826,1.283032,1.387993,-0.104961
7503,804,429,375,54,2.478563,2.704503,2.220087,0.484415
7946,412,179,233,-54,3.604676,3.395296,3.765529,-0.370232
8189,114,84,30,54,1.523329,1.659825,1.141139,0.518687
8408,142,44,98,-54,1.703178,1.233513,1.914049,-0.680536
9071,506,226,280,-54,3.706538,3.479648,3.889671,-0.410023
12858,304,125,179,-54,1.491496,1.469826,1.506628,-0.036802
12977,800,427,373,54,4.102598,4.098848,4.106892,-0.008044
13431,192,69,123,-54,1.840212,1.663069,1.939585,-0.276517
13525,100,23,77,-54,0.767967,0.634018,0.807978,-0.17396
14315,604,275,329,-54,3.425579,3.197049,3.616598,-0.419549
15139,138,42,96,-54,1.322705,1.40148,1.288241,0.113239
15213,64,59,5,54,2.121236,2.259446,0.490356,1.76909
16032,696,321,375,-54,3.108568,3.322153,2.925739,0.396414
16320,58,56,2,54,1.085728,1.102808,0.607499,0.495308
17083,342,144,198,-54,1.50142,1.417327,1.562579,-0.145252
17214,238,146,92,54,1.47537,1.611101,1.259972,0.351129
17299,142,44,98,-54,1.576971,1.317491,1.693472,-0.375981
17929,92,19,73,-54,2.764119,1.194016,3.172777,-1.978761
18065,108,27,81,-54,1.466281,0.926969,1.646052,-0.719083
18416,148,47,101,-54,1.93508,1.921003,1.94163,-0.020627
18476,228,87,141,-54,2.168469,2.048323,2.242602,-0.194279
18947,222,84,138,-54,1.617012,1.548612,1.658646,-0.110034
20031,174,60,114,-54,0.974754,0.892085,1.018264,-0.126179
21905,282,168,114,54,1.380458,1.464882,1.256044,0.208838
23832,394,170,224,-54,1.466408,1.493451,1.445884,0.047568
822,339,196,143,53,1.876618,1.895643,1.850542,0.0451
2881,157,105,52,53,1.087165,1.184679,0.890261,0.294418
7970,385,166,219,-53,2.681106,2.60841,2.736209,-0.127799
8048,563,255,308,-53,3.791013,3.817957,3.768704,0.049253
10176,177,62,115,-53,2.230367,2.122747,2.288388,-0.165641
12697,395,171,224,-53,1.702552,1.72434,1.68592,0.03842
14900,121,34,87,-53,1.02705,0.829235,1.104357,-0.275122
15043,213,80,133,-53,1.245667,1.187812,1.280467,-0.092656
17711,65,6,59,-53,0.737291,0.333408,0.778364,-0.444956
17882,281,114,167,-53,3.368702,3.014266,3.610652,-0.596385
18640,217,82,135,-53,1.496431,1.442992,1.528891,-0.085899
18722,203,128,75,53,1.895996,2.146663,1.468191,0.678472
18852,303,125,178,-53,2.026342,1.885136,2.125504,-0.240368
19232,127,37,90,-53,1.406512,1.470503,1.380205,0.090297
19581,171,112,59,53,1.443783,1.506961,1.323853,0.183109
20854,129,38,91,-53,1.819909,1.649126,1.891225,-0.242099
23746,115,31,84,-53,1.707886,1.401331,1.821019,-0.419687
41,214,133,81,52,2.11098,2.445426,1.561828,0.883598
49,92,20,72,-52,1.923711,1.551796,2.027021,-0.475225
605,824,386,438,-52,3.820315,3.373658,4.213944,-0.840286
780,90,71,19,52,1.654962,1.889562,0.7783,1.111262
2666,258,103,155,-52,3.741715,3.71312,3.760717,-0.047597
4627,232,90,142,-52,1.069623,0.954124,1.142827,-0.188703
8651,114,83,31,52,1.564124,1.668551,1.284527,0.384024
8797,170,59,111,-52,2.755317,2.320732,2.986313,-0.665581
8974,96,22,74,-52,2.141512,1.136507,2.440297,-1.30379
9172,196,72,124,-52,2.900498,2.84351,2.933588,-0.090077
9385,220,136,84,52,3.210874,3.296435,3.072346,0.224089
9720,438,245,193,52,1.924815,1.89349,1.964579,-0.071089
10133,146,47,99,-52,1.673496,1.516008,1.748263,-0.232255
12019,72,62,10,52,0.895782,0.943997,0.596853,0.347144
12492,464,206,258,-52,2.131008,1.754272,2.431814,-0.677542
12612,182,65,117,-52,1.941652,2.030136,1.892494,0.137641
12672,112,30,82,-52,2.0137,2.123296,1.973605,0.149691
12772,138,95,43,52,2.388597,2.588396,1.947179,0.641216
13698,390,169,221,-52,1.756387,1.69954,1.799857,-0.100317
14476,398,173,225,-52,1.787165,1.90369,1.69757,0.20612
14596,220,136,84,52,1.204882,1.32808,1.005418,0.322663
14943,116,32,84,-52,1.922896,1.6752,2.017256,-0.342056
16457,134,41,93,-52,1.340536,1.326074,1.346912,-0.020838
20410,160,54,106,-52,1.881037,1.503284,2.073477,-0.570194
22317,110,29,81,-52,2.371449,1.94037,2.525786,-0.585416
22925,114,31,83,-52,1.298067,1.255713,1.313886,-0.058172
23041,148,100,48,52,1.333422,1.462326,1.064871,0.397456
24564,134,41,93,-52,2.018741,1.643184,2.18431,-0.541126
224,319,134,185,-51,1.884148,2.021036,1.784997,0.236038
1123,159,105,54,51,0.919395,0.951123,0.857701,0.093423
1771,91,20,71,-51,2.101443,1.22016,2.349692,-1.129532
2924,83,16,67,-51,1.972632,1.825923,2.007667,-0.181743
3424,279,114,165,-51,1.721106,1.631674,1.782895,-0.151221
3851,241,95,146,-51,1.777505,1.940933,1.671164,0.269769
3912,215,133,82,51,1.965862,2.124174,1.709088,0.415087
5592,151,50,101,-51,1.109614,1.033019,1.147532,-0.114513
6014,359,205,154,51,1.883692,1.997902,1.731659,0.266243
7568,569,259,310,-51,2.149035,2.164539,2.136082,0.028456
9587,617,283,334,-51,4.619482,4.56675,4.664162,-0.097413
9938,213,81,132,-51,1.422367,1.265634,1.518543,-0.252909
12881,371,160,211,-51,1.350377,1.24617,1.429396,-0.183226
13080,257,103,154,-51,1.160215,1.129061,1.181052,-0.051991
13586,377,163,214,-51,5.263643,5.637793,4.978661,0.659132
14200,607,278,329,-51,2.181384,2.010321,2.32593,-0.315609
14427,287,118,169,-51,3.885606,3.024616,4.48677,-1.462154
18544,125,37,88,-51,0.860923,0.817161,0.879322,-0.062161
634,102,26,76,-50,1.181326,1.107007,1.206751,-0.099744
1129,228,89,139,-50,1.376225,1.379119,1.374372,0.004747
1289,342,146,196,-50,1.644637,1.772713,1.549234,0.223479
2561,1712,831,881,-50,5.463931,5.088335,5.818212,-0.729877
2733,120,35,85,-50,2.310955,1.660939,2.578609,-0.91767
3720,350,150,200,-50,2.763235,2.824913,2.716976,0.107937
6335,196,123,73,50,3.190102,3.78675,2.184791,1.601959
6931,262,106,156,-50,2.27852,2.033638,2.444914,-0.411276
8587,390,170,220,-50,1.525233,1.265147,1.726208,-0.461061
10102,68,59,9,50,2.110426,2.30923,0.807157,1.502073
12560,242,96,146,-50,1.140234,0.910718,1.291149,-0.380432
13285,64,57,7,50,1.669163,1.663975,1.711413,-0.047439
13996,96,23,73,-50,1.268448,1.035334,1.341895,-0.30656
14022,104,77,27,50,1.294462,1.39581,1.005432,0.390379
14849,134,42,92,-50,0.732173,0.769695,0.715044,0.054651
15886,236,93,143,-50,1.52491,1.508622,1.535502,-0.02688
16804,138,94,44,50,1.03574,0.968356,1.179698,-0.211343
17438,294,122,172,-50,1.514384,1.441521,1.566066,-0.124545
17572,52,1,51,-50,0.808266,0.108713,0.821982,-0.713269
18516,190,70,120,-50,1.952065,1.682589,2.10926,-0.426672
18531,878,414,464,-50,4.738468,4.52362,4.930165,-0.406546
19034,186,118,68,50,2.422746,2.735738,1.879613,0.856125
21314,766,358,408,-50,2.9767,2.731899,3.1915,-0.459601
22474,88,19,69,-50,1.135612,0.557298,1.294858,-0.73756
1238,53,51,2,49,0.674013,0.688402,0.307092,0.38131
1279,773,411,362,49,3.683213,4.010151,3.312021,0.698129
2336,63,56,7,49,1.727361,1.867699,0.604664,1.263035
4352,147,49,98,-49,2.475574,2.240758,2.592983,-0.352224
4553,509,279,230,49,2.972809,2.746261,3.247622,-0.501361
4635,285,118,167,-49,2.505495,2.013861,2.852877,-0.839016
6468,393,172,221,-49,2.704977,2.37781,2.959604,-0.581794
8674,121,36,85,-49,1.779696,1.375137,1.951039,-0.575902
8771,141,46,95,-49,1.215235,1.163402,1.240333,-0.076931
9788,123,37,86,-49,2.068746,1.701912,2.22657,-0.524658
9901,131,41,90,-49,0.911668,0.887605,0.92263,-0.035026
10812,371,161,210,-49,1.269956,1.301913,1.245456,0.056457
12397,343,147,196,-49,2.894447,2.616998,3.102532,-0.485534
14365,327,139,188,-49,1.419413,1.208467,1.575378,-0.366911
14383,69,59,10,49,1.539128,1.633036,0.985072,0.647964
14744,589,270,319,-49,2.51927,2.409536,2.612147,-0.202611
15110,273,112,161,-49,2.305236,2.346273,2.276688,0.069586
15399,61,6,55,-49,1.589227,0.473936,1.710895,-1.236959
15591,69,10,59,-49,0.77549,0.713849,0.785937,-0.072088
15663,573,262,311,-49,1.943656,1.564949,2.262696,-0.697746
16850,79,64,15,49,0.991185,1.054649,0.720406,0.334243
18158,691,321,370,-49,4.13239,3.81174,4.410575,-0.598835
19300,141,95,46,49,2.483176,2.468238,2.514025,-0.045787
23246,197,74,123,-49,1.852388,1.904522,1.821023,0.083499
23327,163,57,106,-49,2.84061,2.463953,3.043152,-0.579199
172,128,40,88,-48,1.055214,0.854194,1.146586,-0.292392
417,308,130,178,-48,2.618224,2.197783,2.925288,-0.727506
1449,88,68,20,48,3.084282,3.215318,2.638761,0.576557
2230,594,273,321,-48,3.394329,3.250263,3.516852,-0.266589
2443,116,34,82,-48,2.334219,2.315875,2.341825,-0.02595
2670,772,362,410,-48,2.200475,2.141202,2.252809,-0.111607
5519,218,85,133,-48,2.500252,2.424681,2.548549,-0.123868
5520,422,187,235,-48,3.593857,3.280632,3.843104,-0.562471
5634,176,64,112,-48,1.751308,1.764914,1.743533,0.021381
5699,240,96,144,-48,1.299508,1.150717,1.398701,-0.247984
6017,150,51,99,-48,1.772862,1.741251,1.789146,-0.047895
6523,540,246,294,-48,1.838232,1.74341,1.917572,-0.174162
6928,86,19,67,-48,1.028321,0.543394,1.165837,-0.622444
7913,440,244,196,48,1.555323,1.647001,1.441192,0.205809
7996,160,104,56,48,1.329093,1.374561,1.244654,0.129907
8586,136,44,92,-48,1.470182,1.010262,1.690143,-0.679881
9390,90,21,69,-48,1.958736,1.208342,2.187117,-0.978774
11864,712,380,332,48,2.639187,2.644926,2.632617,0.012308
12068,184,68,116,-48,1.525382,1.155778,1.742047,-0.586269
12974,380,214,166,48,1.032056,1.252843,0.747428,0.505415
14055,148,50,98,-48,0.791289,0.841644,0.765598,0.076047
14135,136,44,92,-48,1.384179,1.225312,1.460158,-0.234846
14472,140,46,94,-48,1.577533,1.432341,1.648585,-0.216244
15280,212,82,130,-48,2.850745,3.098155,2.694687,0.403468
15546,150,51,99,-48,1.358647,0.857654,1.616735,-0.75908
15697,216,84,132,-48,1.873721,2.053366,1.759401,0.293965
15995,172,62,110,-48,1.752469,1.711074,1.775801,-0.064727
18954,120,36,84,-48,2.561594,3.676396,2.083822,1.592574
19721,118,35,83,-48,1.419984,0.969158,1.610092,-0.640934
19999,194,73,121,-48,1.879134,1.418637,2.156955,-0.738318
21934,96,24,72,-48,0.80174,1.034455,0.724169,0.310286
22126,290,121,169,-48,2.354618,2.369276,2.344123,0.025154
23294,750,351,399,-48,3.13654,2.889967,3.353451,-0.463484
102,407,180,227,-47,3.519924,3.00775,3.926053,-0.918303
362,173,63,110,-47,2.515879,2.294384,2.642735,-0.348351
841,125,39,86,-47,1.483769,1.053208,1.679024,-0.625816
2212,203,125,78,47,1.206348,1.427202,0.852416,0.574785
2259,737,345,392,-47,2.15564,2.085284,2.217561,-0.132278
2756,261,107,154,-47,2.124685,2.16002,2.100134,0.059886
3403,161,57,104,-47,2.227467,1.895542,2.409388,-0.513847
3869,91,22,69,-47,2.169837,1.737021,2.307836,-0.570815
4308,185,116,69,47,2.3939,2.632404,1.992938,0.639466
4574,247,100,147,-47,2.405165,2.140095,2.585485,-0.44539
5575,243,98,145,-47,2.225841,1.797429,2.515389,-0.71796
6888,245,146,99,47,1.718212,1.76467,1.649698,0.114972
7361,249,101,148,-47,1.809159,1.777484,1.830776,-0.053292
8315,285,166,119,47,2.795417,3.022725,2.478332,0.544393
8966,237,95,142,-47,2.390712,2.281857,2.463537,-0.181681
9046,415,184,231,-47,1.807697,1.595275,1.976898,-0.381623
9575,571,309,262,47,3.309669,3.306662,3.313217,-0.006555
9988,187,70,117,-47,2.199572,1.975487,2.33364,-0.358153
11231,169,61,108,-47,2.443975,2.325993,2.510613,-0.18462
11391,169,61,108,-47,1.653096,1.57612,1.696573,-0.120453
12378,155,101,54,47,1.337054,1.503429,1.025871,0.477558
12406,269,111,158,-47,2.015476,1.859092,2.12534,-0.266247
12833,103,75,28,47,1.17128,1.129572,1.282999,-0.153427
13197,141,47,94,-47,2.144025,2.157226,2.137425,0.019801
14126,87,20,67,-47,0.765136,0.473107,0.852309,-0.379203
14611,519,236,283,-47,1.820123,1.686331,1.931695,-0.245364
15420,67,10,57,-47,1.060426,0.909353,1.086929,-0.177576
16197,197,75,122,-47,2.586001,2.423658,2.685803,-0.262145
18435,49,1,48,-47,0.744613,0.269101,0.75452,-0.485418
18644,129,41,88,-47,1.849499,1.751173,1.895311,-0.144138
19753,195,74,121,-47,2.474724,2.985636,2.162266,0.82337
20078,131,42,89,-47,1.740248,1.824197,1.700632,0.123565
20446,203,125,78,47,1.019851,1.094889,0.8996,0.195289
21447,269,111,158,-47,1.833015,1.773547,1.874794,-0.101247
21458,237,142,95,47,2.229243,2.193975,2.281959,-0.087984
22554,175,64,111,-47,2.796579,2.853656,2.76367,0.089986
23665,219,86,133,-47,1.259608,1.122964,1.347964,-0.225
23785,211,82,129,-47,2.078645,1.871937,2.210042,-0.338105
19,406,180,226,-46,3.239498,3.079339,3.367059,-0.287719
233,80,17,63,-46,1.43223,1.12007,1.516463,-0.396392
663,148,51,97,-46,1.487296,1.51346,1.47354,0.03992
6474,168,61,107,-46,2.499821,2.638943,2.420509,0.218434
6583,302,128,174,-46,1.609443,1.274003,1.856204,-0.582201
8043,240,97,143,-46,1.378252,1.389599,1.370556,0.019043
8399,132,43,89,-46,1.069865,0.990495,1.108212,-0.117716
9413,150,52,98,-46,1.13051,1.082684,1.155887,-0.073204
9899,230,138,92,46,2.150128,2.376285,1.810892,0.565393
9926,298,126,172,-46,1.713147,1.773925,1.668623,0.105302
10577,668,311,357,-46,2.14489,1.97818,2.29012,-0.31194
10723,382,168,214,-46,1.937906,1.880374,1.983071,-0.102697
12302,104,75,29,46,1.102648,1.0721,1.181652,-0.109553
13601,102,74,28,46,2.572901,2.753674,2.095144,0.65853
14651,186,116,70,46,2.461671,2.421766,2.527797,-0.106031
16682,252,103,149,-46,2.367729,1.873841,2.709142,-0.835301
17754,398,176,222,-46,1.57003,1.220817,1.846885,-0.626068
19437,348,197,151,46,2.111976,2.439012,1.685313,0.7537
20076,64,9,55,-46,1.190078,0.840885,1.247219,-0.406334
21561,70,12,58,-46,0.85336,0.861164,0.851746,0.009418
21959,110,32,78,-46,2.997842,2.498226,3.202812,-0.704586
22435,204,79,125,-46,1.283197,1.151204,1.366616,-0.215413
22495,244,99,145,-46,1.151446,1.103338,1.184292,-0.080954
22623,220,87,133,-46,1.428678,1.186834,1.586877,-0.400043
23351,232,139,93,46,1.095825,1.227354,0.899238,0.328116
358,255,150,105,45,2.272008,2.401955,2.086369,0.315586
394,403,224,179,45,2.820263,3.045272,2.538687,0.506585
1691,93,24,69,-45,1.346694,0.754448,1.552692,-0.798243
2237,203,79,124,-45,1.7148,1.639218,1.762953,-0.123735
2495,413,184,229,-45,1.861316,1.463692,2.180805,-0.717114
3058,67,56,11,45,1.823181,1.865323,1.608637,0.256686
3226,155,55,100,-45,1.212025,1.187184,1.225688,-0.038504
5243,207,81,126,-45,1.443155,1.942634,1.122061,0.820573
7226,757,401,356,45,5.22557,5.510175,4.90499,0.605185
8215,309,132,177,-45,2.51324,2.160606,2.776221,-0.615614
8792,1037,496,541,-45,2.926769,2.972019,2.885283,0.086736
9951,199,77,122,-45,1.429873,1.397425,1.450352,-0.052927
10454,205,125,80,45,1.577617,1.797522,1.234015,0.563506
11186,223,89,134,-45,0.892745,0.845313,0.924248,-0.078936
11270,69,12,57,-45,0.707481,0.367815,0.77899,-0.411174
11717,97,71,26,45,2.519031,2.750153,1.887891,0.862261
12056,493,269,224,45,2.003908,2.38892,1.54155,0.84737
12438,141,93,48,45,0.942942,0.993293,0.845387,0.147907
